,market_cap,symbol,full_name
3284,0.0,PLAOU,Patria Latin American Opportunity Acquisition Corp. Unit
3285,0.0,PLAO,Patria Latin American Opportunity Acquisition Corp. Class A Ordinary Shares
3286,0.0,PHK,Pimco High Income Fund Pimco High Income Fund
3287,0.0,PHD,Pioneer Floating Rate Fund Inc.
3288,0.0,PGP,Pimco Global Stocksplus & Income Fund Pimco Global StocksPlus & Income Fund Common Shares of Beneficial Interest
3289,0.0,PFTAW,Portage Fintech Acquisition Corporation Warrant
3290,0.0,PFTA,Portage Fintech Acquisition Corporation Class A Ordinary Share
3291,0.0,PFO,Flaherty & Crumrine Preferred and Income Opportunity Fund Incorporated
3292,0.0,PFN,PIMCO Income Strategy Fund II
3293,0.0,PFL,PIMCO Income Strategy Fund Shares of Beneficial Interest
3294,0.0,PFD,Flaherty & Crumrine Preferred and Income Fund Incorporated
3295,0.0,PEPL,PepperLime Health Acquisition Corporation Class A Ordinary Share
3296,0.0,PEGRW,Project Energy Reimagined Acquisition Corp. Warrant
3297,0.0,PEGR,Project Energy Reimagined Acquisition Corp. Class A Ordinary Share
3298,0.0,PCQ,PIMCO California Municipal Income Fund Common Stock
3299,0.0,PCN,Pimco Corporate & Income Strategy Fund Common Stock
3300,0.0,PCM,PCM Fund Inc. Common Stock
3301,0.0,PCK,Pimco California Municipal Income Fund II Common Shares of Beneficial Interest
3302,0.0,PCCTW,Perception Capital Corp. II Warrants
3303,0.0,PBAXW,Phoenix Biotech Acquisition Corp. Warrants
3304,0.0,PBAX,Phoenix Biotech Acquisition Corp. Class A Common Stock
3305,0.0,PAXS,PIMCO Access Income Fund Common Shares of Beneficial Interest
3306,0.0,OXUSW,Oxus Acquisition Corp. Warrant
3307,0.0,OXUS,Oxus Acquisition Corp. Class A Ordinary Shares
3308,0.0,OXACW,Oxbridge Acquisition Corp. Warrant
3309,0.0,OXAC,Oxbridge Acquisition Corp. Class A Ordinary Shares
3310,0.0,OTECW,OceanTech Acquisitions I Corp. Warrant
3311,0.0,OTEC,OceanTech Acquisitions I Corp. Class A Common Stock
3312,0.0,OPP,RiverNorth/DoubleLine Strategic Opportunity Fund Inc. Common Stock
3313,0.0,ONYX,Onyx Acquisition Co. I Class A Ordinary Shares
3314,0.0,OLITW,OmniLit Acquisition Corp. Warrants.
3315,0.0,OHAAW,OPY Acquisition Corp. I Warrant
3316,0.0,OHAAU,OPY Acquisition Corp. I Units
3317,0.0,OCAXW,OCA Acquisition Corp. Warrant
3318,0.0,OCAX,OCA Acquisition Corp. Class A Common Stock
3319,0.0,OAKUW,Oak Woods Acquisition Corporation Warrant
3320,0.0,OAKU,Oak Woods Acquisition Corporation Class A Ordinary Shares
3321,0.0,NZF,Nuveen Municipal Credit Income Fund 
3322,0.0,NXJ,Nuveen New Jersey Qualified Municipal Fund 
3323,0.0,NVG,Nuveen AMT-Free Municipal Credit Income Fund 
3324,0.0,NVACW,NorthView Acquisition Corporation Warrant
3325,0.0,NVACR,NorthView Acquisition Corporation Rights
3326,0.0,NVAC,NorthView Acquisition Corporation Common Stock
3327,0.0,NUW,Nuveen AMT-Free Municipal Value Fund
3328,0.0,NUV,Nuveen Municipal Value Fund Inc. Common Stock
3329,0.0,NUBIW,Nubia Brand International Corp. Warrant
3330,0.0,NUBI,Nubia Brand International Corp. Class A Common Stock
3331,0.0,NRUC,National Rural Utilities Cooperative Finance Corporation 5.500% Subordinated Notes due 2064 (Subordinated Deferrable Interest Notes)
3332,0.0,NRO,Neuberger Berman Real Estate Securities Income Fund Inc. Neuberger Berman Real Estate Securities Income Fund Inc.
3333,0.0,NRK,Nuveen New York AMT-Free Quality Municipal Income Fund 
3334,0.0,NRACW,Northern Revival Acquisition Corporation Warrant
3335,0.0,NRAC,Northern Revival Acquisition Corporation Class A Ordinary Share
3336,0.0,NQP,Nuveen Pennsylvania Quality Municipal Income Fund Common Stock
3337,0.0,NPV,Nuveen Virginia Quality Municipal Income Fund Common Stock
3338,0.0,NPAB,New Providence Acquisition Corp. II Class A Common Stock
3339,0.0,NOVVR,Nova Vision Acquisition Corp. Rights
3340,0.0,NOVV,Nova Vision Acquisition Corp. Ordinary share
3341,0.0,NOM,Nuveen Missouri Quality Municipal Income Fund 
3342,0.0,NOGNW,Nogin Inc. Warrant 
3343,0.0,NNY,Nuveen New York Municipal Value Fund Common Stock
3344,0.0,NMZ,Nuveen Municipal High Income Opportunity Fund Common Stock $0.01 par value per share
3345,0.0,NMS,Nuveen Minnesota Quality Municipal Income Fund 
3346,0.0,NMI,Nuveen Municipal Income Fund Inc. Common Stock
3347,0.0,NKX,Nuveen California AMT-Free Quality Municipal Income Fund
3348,0.0,NIM,Nuveen Select Maturities Municipal Fund Common Stock
3349,0.0,NFJ,Virtus Dividend Interest & Premium Strategy Fund Common Shares of Beneficial Interest
3350,0.0,NEA,Nuveen AMT-Free Quality Municipal Income Fund Common Shares of Beneficial Interest Par Value $.01
3351,0.0,NDP,Tortoise Energy Independence Fund Inc. Common Stock
3352,0.0,NCAC,Newcourt Acquisition Corp Class A Ordinary Share
3353,0.0,NBW,Neuberger Berman California Municipal Fund Inc Common Stock
3354,0.0,NBSTW,Newbury Street Acquisition Corporation Warrants
3355,0.0,NBST,Newbury Street Acquisition Corporation Common Stock
3356,0.0,NBO,Neuberger Berman New York Municipal Fund Inc. Common Stock
3357,0.0,NBH,Neuberger Berman Municipal Fund Inc. Common Stock
3358,0.0,NBB,Nuveen Taxable Municipal Income Fund Common Shares of Beneficial Interest
3359,0.0,NAZ,Nuveen Arizona Quality Municipal Income Fund Common Stock
3360,0.0,NAD,Nuveen Quality Municipal Income Fund Common Stock
3361,0.0,NAC,Nuveen California Quality Municipal Income Fund
3362,0.0,MYN,Blackrock MuniYield New York Quality Fund Inc.Common Stock
3363,0.0,MVLAW,Movella Holdings Inc. Warrant
3364,0.0,MURFW,Murphy Canyon Acquisition Corp. Warrant
3365,0.0,MURFU,Murphy Canyon Acquisition Corp. Unit
3366,0.0,MTRYW,Monterey Innovation Acquisition Corp. Warrant
3367,0.0,MTRY,Monterey Innovation Acquisition Corp. Common Stock
3368,0.0,MTAC,MedTech Acquisition Corporation Class A Common Stock
3369,0.0,MSSAW,Metal Sky Star Acquisition Corporation Warrant
3370,0.0,MSSAU,Metal Sky Star Acquisition Corporation Unit
3371,0.0,MSSA,Metal Sky Star Acquisition Corporation Ordinary shares
3372,0.0,MSD,Morgan Stanley Emerging Markets Debt Fund Inc. Common Stock
3373,0.0,MPRAW,Mercato Partners Acquisition Corporation Warrant
3374,0.0,MPRAU,Mercato Partners Acquisition Corporation Unit
3375,0.0,MPRA,Mercato Partners Acquisition Corporation Class A Common Stock
3376,0.0,MPA,Blackrock MuniYield Pennsylvania Quality Fund Common Stock
3377,0.0,MOBVW,Mobiv Acquisition Corp Warrant
3378,0.0,MOBVU,Mobiv Acquisition Corp Unit
3379,0.0,MOBV,Mobiv Acquisition Corp Class A Common Stock
3380,0.0,MNP,Western Asset Municipal Partners Fund Inc. Common Stock
3381,0.0,MMVWW,MultiMetaVerse Holdings Limited Warrant
3382,0.0,MMU,Western Asset Managed Municipals Fund Inc. Common Stock
3383,0.0,MMD,MainStay MacKay DefinedTerm Municipal Opportunities Fund
3384,0.0,MITAW,Coliseum Acquisition Corp. Warrant
3385,0.0,MITAU,Coliseum Acquisition Corp. Unit
3386,0.0,MITA,Coliseum Acquisition Corp. Class A Ordinary Share
3387,0.0,MHI,Pioneer Municipal High Income Fund Inc.
3388,0.0,MHF,Western Asset Municipal High Income Fund Inc. Common Stock
3389,0.0,MGRM,Monogram Orthopaedics Inc. Common Stock
3390,0.0,MEGI,MainStay CBRE Global Infrastructure Megatrends Term Fund Common Shares
3391,0.0,MCOMW,micromobility.com Inc. Warrant
3392,0.0,MCAGR,Mountain Crest Acquisition Corp. V Right
3393,0.0,MCAG,Mountain Crest Acquisition Corp. V Common Stock
3394,0.0,MCAFR,Mountain Crest Acquisition Corp. IV Rights
3395,0.0,MCAF,Mountain Crest Acquisition Corp. IV Common Stock
3396,0.0,MCAC,Monterey Capital Acquisition Corporation Class A Common Stock
3397,0.0,MCAAW,Mountain & Co. I Acquisition Corp. Warrant
3398,0.0,MBTCR,Nocturne Acquisition Corporation Right
3399,0.0,MBTC,Nocturne Acquisition Corporation Ordinary Shares
3400,0.0,MBNKP,Medallion Bank Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series F
3401,0.0,MARX,Mars Acquisition Corp. Ordinary Shares
3402,0.0,MAQCU,Maquia Capital Acquisition Corporation Unit
3403,0.0,MAQC,Maquia Capital Acquisition Corporation Class A Common Stock
3404,0.0,MACAW,Moringa Acquisition Corp Warrant
3405,0.0,MACA,Moringa Acquisition Corp Class A Ordinary Shares
3406,0.0,LNZAW,LanzaTech Global Inc. Warrant
3407,0.0,LMFA,LM Funding America Inc. Common Stock
3408,0.0,LIVBW,LIV Capital Acquisition Corp. II Warrants
3409,0.0,LIVB,LIV Capital Acquisition Corp. II Class A Ordinary Shares
3410,0.0,LIBYW,Liberty Resources Acquisition Corp. Warrant
3411,0.0,LIBYU,Liberty Resources Acquisition Corp. Unit
3412,0.0,LIBY,Liberty Resources Acquisition Corp. Class A Common Stock
3413,0.0,LGSTU,Semper Paratus Acquisition Corporation Unit
3414,0.0,LGST,Semper Paratus Acquisition Corporation Class A Ordinary Shares
3415,0.0,LFAC,LF Capital Acquisition Corp. II Class A Common Stock
3416,0.0,LDP,Cohen & Steers Limited Duration Preferred and Income Fund Inc.
3417,0.0,LCAHW,Landcadia Holdings IV Inc. Warrant 
3418,0.0,LCAHU,Landcadia Holdings IV Inc. Units
3419,0.0,LCAA,L Catterton Asia Acquisition Corp Class A Ordinary Shares
3420,0.0,LBBBW,Lakeshore Acquisition II Corp. Warrants
3421,0.0,KYCHW,Keyarch Acquisition Corporation Warrant
3422,0.0,KYCH,Keyarch Acquisition Corporation Ordinary Shares
3423,0.0,KSM,DWS Strategic Municipal Income Trust
3424,0.0,KRNLW,Kernel Group Holdings Inc. Warrants
3425,0.0,KRNLU,Kernel Group Holdings Inc. Units
3426,0.0,KRNL,Kernel Group Holdings Inc. Class A Ordinary Shares
3427,0.0,KACLW,Kairous Acquisition Corp. Limited Warrants
3428,0.0,JRS,Nuveen Real Estate Income Fund Common Shares of Beneficial Interest
3429,0.0,JRI,Nuveen Real Asset Income and Growth Fund Common Shares of Beneficial Interest
3430,0.0,JQC,Nuveen Credit Strategies Income Fund Shares of Beneficial Interest
3431,0.0,JPS,Nuveen Preferred & Income Securities Fund
3432,0.0,JPC,Nuveen Preferred & Income Opportunities Fund
3433,0.0,JOF,Japan Smaller Capitalization Fund Inc Common Stock
3434,0.0,JLS,Nuveen Mortgage and Income Fund
3435,0.0,JGH,Nuveen Global High Income Fund Common Shares of Beneficial Interest
3436,0.0,JGGCW,Jaguar Global Growth Corporation I Warrant
3437,0.0,JGGCR,Jaguar Global Growth Corporation I Right
3438,0.0,JGGC,Jaguar Global Growth Corporation I Class A Ordinary Shares
3439,0.0,JFR,Nuveen Floating Rate Income Fund Common Stock
3440,0.0,JCE,Nuveen Core Equity Alpha Fund Nuveen Core Equity Alpha Fund Common Shares of Beneficial Interest
3441,0.0,JAQCU,Jupiter Acquisition Corporation Units
3442,0.0,IXAQ,IX Acquisition Corp. Class A Ordinary Share
3443,0.0,IVCPW,Swiftmerge Acquisition Corp. Warrants
3444,0.0,IVCBW,Investcorp Europe Acquisition Corp I Warrant
3445,0.0,IVCBU,Investcorp Europe Acquisition Corp I Unit
3446,0.0,IVCB,Investcorp Europe Acquisition Corp I Class A Ordinary Shares
3447,0.0,IVCAW,Investcorp India Acquisition Corp. Warrant
3448,0.0,IVCAU,Investcorp India Acquisition Corp. Unit
3449,0.0,IVCA,Investcorp India Acquisition Corp. Class A Ordinary Share
3450,0.0,ISRLU,Israel Acquisitions Corp Unit
3451,0.0,ISRL,Israel Acquisitions Corp Class A Ordinary Shares
3452,0.0,ISPOW,Inspirato Incorporated Warrant
3453,0.0,ISPO,Inspirato Incorporated Class A Common Stock
3454,0.0,ISD,PGIM High Yield Bond Fund Inc.
3455,0.0,IRAA,Iris Acquisition Corp Class A Common Stock
3456,0.0,IPXXU,Inflection Point Acquisition Corp. II Unit
3457,0.0,IPXX,Inflection Point Acquisition Corp. II Class A Ordinary Share
3458,0.0,IOAC,Innovative International Acquisition Corp. Class A Ordinary Shares
3459,0.0,INTS,Intensity Therapeutics Inc. Common stock
3460,0.0,INTE,Integral Acquisition Corporation 1 Class A Common Stock
3461,0.0,IMAQW,International Media Acquisition Corp. Warrants
3462,0.0,IMAQR,International Media Acquisition Corp. Rights
3463,0.0,IMAQ,International Media Acquisition Corp. Class A Common Stock
3464,0.0,IIF,Morgan Stanley India Investment Fund Inc. Common Stock
3465,0.0,IHD,Voya Emerging Markets High Income Dividend Equity Fund Common Shares
3466,0.0,IGTA,Inception Growth Acquisition Limited Common Stock
3467,0.0,IGR,CBRE Global Real Estate Income Fund Common Shares of Beneficial Interest
3468,0.0,IGI,Western Asset Investment Grade Defined Opportunity Trust Inc. Common Stock
3469,0.0,IGD,Voya Global Equity Dividend and Premium Opportunity Fund
3470,0.0,IGA,Voya Global Advantage and Premium Opportunity Fund Common Shares of Beneficial Interest
3471,0.0,IDE,Voya Infrastructure Industrials and Materials Fund Common Shares of Beneficial Interest
3472,0.0,IAF,abrdn Australia Equity Fund Inc. Common Stock
3473,0.0,IAE,Voya Asia Pacific High Dividend Equity Income Fund ING Asia Pacific High Dividend Equity Income Fund Common Shares of Beneficial Interest
3474,0.0,HYT,Blackrock Corporate High Yield Fund Inc. Common Stock
3475,0.0,HYB,New America High Income Fund Inc. (The) Common Stock
3476,0.0,HWEL,Healthwell Acquisition Corp. I Class A Common Stock
3477,0.0,HUDAR,Hudson Acquisition I Corp. Right
3478,0.0,HUDA,Hudson Acquisition I Corp. Common Stock
3479,0.0,HTD,John Hancock Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest
3480,0.0,HSPO,Horizon Space Acquisition I Corp. Ordinary Shares
3481,0.0,HPS,John Hancock Preferred Income Fund III Preferred Income Fund III
3482,0.0,HPLTW,Home Plate Acquisition Corporation Warrant
3483,0.0,HPI,John Hancock Preferred Income Fund Common Shares of Beneficial Interest
3484,0.0,HPF,John Hancock Pfd Income Fund II Pfd Income Fund II
3485,0.0,HNW,Pioneer Diversified High Income Fund Inc.
3486,0.0,HMACW,Hainan Manaslu Acquisition Corp. Warrant
3487,0.0,HMACR,Hainan Manaslu Acquisition Corp. Right
3488,0.0,HMAC,Hainan Manaslu Acquisition Corp. Ordinary shares
3489,0.0,HIX,Western Asset High Income Fund II Inc. Common Stock
3490,0.0,HIE,Miller/Howard High Income Equity Fund Common Shares of Beneficial Interest
3491,0.0,HHGCW,HHG Capital Corporation Warrant
3492,0.0,HHGCU,HHG Capital Corporation Units
3493,0.0,HHGC,HHG Capital Corporation Ordinary Shares
3494,0.0,HFRO,Highland Opportunities and Income Fund Common Shares of Beneficial Interest
3495,0.0,HEQ,John Hancock Hedged Equity & Income Fund Common Shares of Beneficial Interest
3496,0.0,HCVIW,Hennessy Capital Investment Corp. VI Warrant
3497,0.0,HCVI,Hennessy Capital Investment Corp. VI Class A Common Stock
3498,0.0,HCMAW,HCM Acquisition Corp Warrant
3499,0.0,HCMA,HCM Acquisition Corp Class A Ordinary Shares
3500,0.0,HAIAW,Healthcare AI Acquisition Corp. Warrants
3501,0.0,HAIA,Healthcare AI Acquisition Corp. Class A Ordinary Shares
3502,0.0,GUG,Guggenheim Active Allocation Fund Common Shares of Beneficial Interest
3503,0.0,GSDWW,Global Systems Dynamics Inc. Warrant
3504,0.0,GPACU,Global Partner Acquisition Corp II Unit
3505,0.0,GPAC,Global Partner Acquisition Corp II Class A Ordinary Share
3506,0.0,GODNU,Golden Star Acquisition Corporation Unit
3507,0.0,GODNR,Golden Star Acquisition Corporation Rights
3508,0.0,GODN,Golden Star Acquisition Corporation Ordinary Shares
3509,0.0,GMFIW,Aetherium Acquisition Corp. Warrant
3510,0.0,GMFIU,Aetherium Acquisition Corp. Unit
3511,0.0,GLSTW,Global Star Acquisition Inc. Warrants
3512,0.0,GLST,Global Star Acquisition Inc. Class A Common Stock
3513,0.0,GLQ,Clough Global Equity Fund Clough Global Equity Fund Common Shares of Beneficial Interest
3514,0.0,GLO,Clough Global Opportunities Fund Common Stock
3515,0.0,GLLIW,Globalink Investment Inc. Warrants
3516,0.0,GLLI,Globalink Investment Inc. Common Stock
3517,0.0,GIM,Templeton Global Income Fund Inc. Common Stock
3518,0.0,GHY,PGIM Global High Yield Fund Inc.
3519,0.0,GHIXW,Gores Holdings IX Inc. Warrant
3520,0.0,GHIXU,Gores Holdings IX Inc. Unit
3521,0.0,GHIX,Gores Holdings IX Inc. Class A Common Stock
3522,0.0,GGN,GAMCO Global Gold Natural Resources & Income Trust
3523,0.0,GFGDW,The Growth for Good Acquisition Corporation Warrant
3524,0.0,GFGDR,The Growth for Good Acquisition Corporation Right
3525,0.0,GF,New Germany Fund Inc. (The) Common Stock
3526,0.0,GENQU,Genesis Unicorn Capital Corp. Unit
3527,0.0,GENK,GEN Restaurant Group Inc. Class A Common Stock
3528,0.0,GDSTW,Goldenstone Acquisition Limited Warrants
3529,0.0,GDSTR,Goldenstone Acquisition Limited Rights
3530,0.0,GDST,Goldenstone Acquisition Limited Common Stock
3531,0.0,GDO,Western Asset Global Corporate Defined Opportunity Fund Inc. Western Asset Global Corporate Defined Opportunity Fund Inc.
3532,0.0,GDNRW,Gardiner Healthcare Acquisitions Corp. Warrant
3533,0.0,GDNR,Gardiner Healthcare Acquisitions Corp. Common Stock
3534,0.0,GDL,GDL Fund The Common Shares of Beneficial Interest
3535,0.0,GBBKR,Global Blockchain Acquisition Corp. Right
3536,0.0,GBBK,Global Blockchain Acquisition Corp. Common Stock
3537,0.0,GATEW,Marblegate Acquisition Corp. Warrant
3538,0.0,GATE,Marblegate Acquisition Corp. Class A Common Stock
3539,0.0,GAMCW,Golden Arrow Merger Corp. Warrant
3540,0.0,GAMCU,Golden Arrow Merger Corp. Unit
3541,0.0,GAMC,Golden Arrow Merger Corp. Class A Common Stock
3542,0.0,FXCOW,Financial Strategies Acquisition Corp. Warrants
3543,0.0,FXCOR,Financial Strategies Acquisition Corp. Rights
3544,0.0,FXCO,Financial Strategies Acquisition Corp. Class A Common Stock
3545,0.0,FWAC,Fifth Wall Acquisition Corp. III Class A Ordinary Shares
3546,0.0,FTIIW,FutureTech II Acquisition Corp. Warrant
3547,0.0,FTII,FutureTech II Acquisition Corp. Class A Common Stock
3548,0.0,FSRX,FinServ Acquisition Corp. II Class A Common Stock
3549,0.0,FRLAW,Fortune Rise Acquisition Corporation Warrant
3550,0.0,FRBNW,Forbion European Acquisition Corp. Warrants
3551,0.0,FRBNU,Forbion European Acquisition Corp. Unit
3552,0.0,FRBN,Forbion European Acquisition Corp. Class A Ordinary Shares
3553,0.0,FORLU,Four Leaf Acquisition Corporation Unit
3554,0.0,FNVTW,Finnovate Acquisition Corp. Warrants
3555,0.0,FNVT,Finnovate Acquisition Corp. Class A Ordinary Shares
3556,0.0,FMY,First Trust Motgage Income Fund Common Shares of Beneficial Interest
3557,0.0,FLFVW,Feutune Light Acquisition Corporation Warrant
3558,0.0,FLFV,Feutune Light Acquisition Corporation Class A Common Stock
3559,0.0,FLC,Flaherty & Crumrine Total Return Fund Inc Common Stock
3560,0.0,FIF,First Trust Energy Infrastructure Fund Common Shares of Beneficial Interest
3561,0.0,FICVW,Frontier Investment Corp Warrants
3562,0.0,FIACW,Focus Impact Acquisition Corp. Warrant
3563,0.0,FIAC,Focus Impact Acquisition Corp. Class A Common Stock
3564,0.0,FHLTW,Future Health ESG Corp. Warrant
3565,0.0,FGB,First Trust Specialty Finance and Financial Opportunities Fund
3566,0.0,FFC,Flaherty & Crumrine Preferred and Income Securities Fund Incorporated
3567,0.0,FFA,First Trust Enhanced Equity Income Fund
3568,0.0,FEXD,Fintech Ecosystem Development Corp. Class A Common Stock
3569,0.0,FEN,First Trust Energy Income and Growth Fund
3570,0.0,FCT,First Trust Senior Floating Rate Income Fund II Common Shares of Beneficial Interest
3571,0.0,FCO,abrdn Global Income Fund Inc. Common Stock
3572,0.0,FAX,abrdn Asia-Pacific Income Fund Inc. Common Stock
3573,0.0,FATPW,Fat Projects Acquisition Corp Warrant
3574,0.0,FATP,Fat Projects Acquisition Corp Class A Ordinary Share
3575,0.0,FAM,First Trust/abrdn Global Opportunity Income Fund Common Shares of Beneficial Interest
3576,0.0,EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund Eaton Vance Tax-Managed Global Diversified Equity Income Fund Common Shares of Beneficial Interest
3577,0.0,EVV,Eaton Vance Limited Duration Income Fund Common Shares of Beneficial Interest
3578,0.0,EVT,Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest
3579,0.0,EVM,Eaton Vance California Municipal Bond Fund Common Shares of Beneficial Interest $.01 par value
3580,0.0,EVGRW,Evergreen Corporation Warrant
3581,0.0,EVGRU,Evergreen Corporation Unit
3582,0.0,EVGR,Evergreen Corporation Class A Ordinary Share
3583,0.0,EVG,Eaton Vance Short Diversified Income Fund Eaton Vance Short Duration Diversified Income Fund Common Shares of Beneficial Interest
3584,0.0,ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest
3585,0.0,ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest
3586,0.0,ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund Common Shares of Beneficial Interest
3587,0.0,ESHAR,ESH Acquisition Corp. Right
3588,0.0,ESHA,ESH Acquisition Corp. Class A Common Stock
3589,0.0,ESACW,ESGEN Acquisition Corporation Warrants
3590,0.0,ESAC,ESGEN Acquisition Corporation Class A Ordinary Shares
3591,0.0,ERC,Allspring Multi-Sector Income Fund Common Stock
3592,0.0,EOI,Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund Shares of Beneficial Interest
3593,0.0,EOD,Allspring Global Dividend Opportunity Fund Common Shares of Beneficial Interest
3594,0.0,ENX,Eaton Vance New York Municipal Bond Fund Common Shares of Beneficial Interest $.01 par value
3595,0.0,ENERW,Accretion Acquisition Corp. Warrant
3596,0.0,ENERR,Accretion Acquisition Corp. Right
